IdLojista,DtAtualizacaoAvaliacao,DtPedidoVendaSite,DsMotivoPositivo,DsMotivoNegativo,NmTransportadora,NmBandeira,NmLojista,NmClusterLojista,NmMundoLojista,StLojista,QtMediaAvaliacaoLojista,DhAtualizacao,year_partition,month_partition,day_partition
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.5,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-08,2020-09-28,Valor  do frete,Entrega,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-06,2020-09-28,Quantidade de promoções/ofertas,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-09,2020-09-28,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-04,2020-09-28,Preço do produto,Valor  do frete,Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-07,2020-09-28,Valor  do frete,"",Jamef,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-03,2020-09-28,Pagamento,Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-05,2020-09-28,Preço do produto,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-04,2020-09-28,Entrega,Valor  do frete,Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-16,2020-09-28,Quantidade de promoções/ofertas,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-16,2020-09-28,Quantidade de promoções/ofertas,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-16,2020-09-28,Quantidade de promoções/ofertas,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-09-30,2020-09-28,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-08,2020-09-28,Preço do produto,Valor  do frete,Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-03,2020-09-28,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-01,2020-09-28,Navegação do site,Valor  do frete,Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-02,2020-09-28,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,28
11578,2020-10-13,2020-09-28,Valor  do frete,"",Jamef,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,28
11578,2020-10-10,2020-09-28,Preço do produto,Valor  do frete,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,28
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-18,2020-09-15,"","",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-10-01,2020-09-15,Navegação do site,Quantidade de promoções/ofertas,Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-21,2020-09-15,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-24,2020-09-15,Produtos,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-20,2020-09-15,Valor  do frete,"",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-25,2020-09-15,"","",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-23,2020-09-15,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-25,2020-09-15,Navegação do site,"",Pratik,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-25,2020-09-15,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-17,2020-09-15,Valor  do frete,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,Quantidade de promoções/ofertas,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-24,2020-09-15,Navegação do site,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-22,2020-09-15,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,15
11578,2020-09-25,2020-09-15,Pagamento,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,15
11578,2020-10-13,2020-09-15,Preço do produto,Quantidade de promoções/ofertas,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-19T07:49:43.761Z,2020,09,15
