nr_id_unidade_negocio;nr_orders;nr_product_sku;nr_item_sku;dt_orders;nr_canal_venda;ds_status;nr_id_lojista;qty_item;vl_item;vl_product_unit;vl_discounting;vl_product_discounting;vl_freight_discounting;vl_freight
8;227272389;8589191;8589191;20200814;18;CAN;30976;1;"868,9";NULL;0;"868,9";"145,17";"145,17"
8;227273007;6033639;6033639;20200814;7;ENT;30976;1;"93,9";NULL;0;"93,9";"22,07";"22,07"
8;227273340;14945301;14945301;20200814;18;TRN;30976;1;"61,9";NULL;0;"61,9";"37,7";"37,7"
8;227275036;13420640;13420640;20200814;3;TRN;30976;1;"279,9";NULL;0;"279,9";"101,78";"101,78"
8;227275440;11769473;11769473;20200814;18;TRD;30976;1;529;NULL;0;529;"76,4";"76,4"
8;227276963;7906859;7906859;20200814;18;ENT;30976;1;"129,9";NULL;0;"129,9";"27,25";"27,25"
8;227277039;13321428;13321428;20200814;7;CAN;30976;1;124;NULL;0;124;"11,98";"11,98"
8;227277290;12887080;12887080;20200814;18;TRN;30976;1;"279,9";NULL;0;"279,9";"109,96";"109,96"
8;227280476;1504145941;1504145941;20200814;7;PAP;30976;1;"96,9";NULL;0;"96,9";18;18
8;227280851;9378076;9378076;20200814;18;PVC;30976;1;"126,9";NULL;0;"126,9";"21,45";"21,45"
8;227281436;9070302;9070302;20200814;7;TRN;30976;1;"670,9";NULL;0;"670,9";"32,54";"32,54"
8;227282595;1502888118;1502888118;20200814;18;ENT;30976;1;"79,9";NULL;0;"79,9";"18,26";"18,26"
8;227282595;1502888118;1502888118;20200814;18;IVE;30976;1;"79,9";NULL;0;"79,9";"18,26";"18,26"
8;227282814;10939552;10939552;20200814;18;PVC;30976;1;"114,9";NULL;0;"114,9";"35,15";"35,15"
8;227283094;13321428;5837696;20200814;7;CAN;30976;1;"14,88";NULL;0;0;0;0
8;227283094;13321428;13321428;20200814;7;CAN;30976;1;124;NULL;0;124;"11,98";"11,98"
8;227283301;11641412;11641412;20200814;18;TRN;30976;1;"149,9";NULL;0;"149,9";"38,02";"38,02"
8;227284303;1502878022;1502878022;20200814;7;ENT;30976;1;"469,9";NULL;0;"469,9";"25,32";"25,32"
8;227284810;12814826;12814826;20200814;18;ENT;30976;1;"52,9";NULL;0;"52,9";"10,54";"10,54"
8;227285550;9734311;9734311;20200814;3;ENT;30976;1;"109,9";NULL;0;"109,9";"13,44";"13,44"
8;227286830;14944801;14944801;20200814;7;PVC;30976;1;"498,9";NULL;0;"498,9";"70,35";"70,35"
8;227286933;8410985;8410985;20200814;7;ENT;30976;1;"231,9";NULL;0;"231,9";"27,17";"27,17"
8;227286936;13887835;13887835;20200814;3;ENT;30976;1;"1020,9";NULL;0;"1020,9";"56,72";"56,72"
8;227287611;12770158;12770158;20200814;3;ROT;30976;1;45;NULL;0;"40,5";16;16
8;227288931;12770158;12770158;20200814;7;TRN;30976;1;45;NULL;0;"40,5";"21,85";"21,85"
8;227288942;1503500397;1503500397;20200814;7;ENT;30976;1;"71,9";NULL;0;"71,9";"21,85";"21,85"
8;227289052;14596229;14596229;20200814;18;TRN;30976;1;"117,9";NULL;0;"117,9";"22,07";"22,07"
8;227289944;1502879473;1502879473;20200814;18;ENT;30976;1;"99,9";NULL;0;"99,9";"9,91";"9,91"
8;227290391;1502878022;1502878022;20200814;7;ENT;30976;1;"469,9";NULL;0;"469,9";"21,5";"21,5"
8;227290742;12414960;12414960;20200814;18;ENT;30976;1;"457,9";NULL;0;"457,9";"16,04";"16,04"
8;227290807;14596229;5837695;20200814;3;TRN;30976;1;"21,22";NULL;0;0;0;0
8;227290807;14596229;14596229;20200814;3;TRN;30976;1;"117,9";NULL;0;"117,9";"24,73";"24,73"
8;227291656;1501660137;1501660137;20200814;18;PAP;30976;1;"76,9";NULL;0;"76,9";"27,5";"27,5"
8;227292513;1501056426;1501056426;20200814;18;PAP;30976;1;"73,9";NULL;0;"73,9";"23,32";"23,32"
8;227292658;12713134;12713134;20200814;3;TRN;30976;1;209;NULL;0;209;"69,64";"69,64"
8;227294181;12758412;12758412;20200814;3;PVC;30976;1;"890,9";NULL;0;"890,9";"83,74";"83,74"
8;227294674;12770158;12770158;20200814;3;ENT;30976;1;45;NULL;0;"40,5";"10,34";"10,34"
8;227296264;1500411826;1500411826;20200814;7;TRN;30976;1;229;NULL;0;229;"56,51";"56,51"
8;227296536;14250709;14250709;20200814;18;TRD;30976;1;"1370,9";NULL;0;"1370,9";"158,56";"158,56"
8;227297326;1502887621;1502887621;20200814;3;ENT;30976;1;"217,9";NULL;0;"217,9";"45,05";"45,05"
8;227298345;5180003;5180003;20200814;3;TRN;30976;1;"356,9";NULL;0;"356,9";"24,51";"24,51"
8;227298407;1501504035;1501504035;20200814;7;TRN;30976;1;"429,9";NULL;0;"429,9";20;20
8;227298922;1501564443;1501564443;20200814;18;CAN;30976;1;"148,9";NULL;0;"148,9";"22,42";"22,42"
8;227299187;1504013604;1504013604;20200814;18;ENT;30976;1;169;NULL;0;169;"16,19";"16,19"
8;227299536;12035935;12035935;20200814;3;PVC;30976;1;"473,9";NULL;0;"473,9";30;30
8;227300850;10175806;10175806;20200814;3;TRN;30976;1;"32,9";NULL;0;"32,9";"22,87";"22,87"
8;227301648;1501686252;1501686252;20200814;18;PAP;30976;1;"379,9";NULL;0;"379,9";"33,96";"33,96"
8;227302661;2213806;2213806;20200814;7;ENT;30976;1;98;NULL;0;98;"10,34";"10,34"
8;227302661;1504003068;1504003068;20200814;7;IVE;30976;1;539;NULL;0;539;"24,07";"24,07"
8;227302997;1504007841;1504007841;20200814;3;ENT;30976;1;"99,9";NULL;0;"99,9";"21,21";"21,21"
8;227304362;13115310;13115310;20200814;7;CAN;30976;1;"139,9";NULL;0;"139,9";"65,83";"65,83"
8;227305916;1502738239;1502738239;20200814;18;TRN;30976;1;"234,9";NULL;0;"234,9";"41,28";"41,28"
8;227306177;13420640;13420640;20200814;18;TRD;30976;1;"279,9";NULL;0;"279,9";"57,31";"57,31"
8;227306331;12730942;12730942;20200814;7;PVC;30976;1;"269,9";NULL;0;"269,9";22;22
8;227306684;1500676975;1500676975;20200814;18;ENT;30976;1;"922,9";NULL;0;"922,9";"16,04";"16,04"
8;227307015;1956680;1956680;20200814;7;CAN;30976;1;"75,9";NULL;0;"75,9";"10,56";"10,56"
8;227308058;1956747;1956747;20200814;18;ENT;30976;1;"43,9";NULL;0;"43,9";"8,7";"8,7"
8;227308147;13887920;13887920;20200814;9;CAN;30976;1;"279,9";NULL;0;"279,9";"16,04";"16,04"
8;227308529;14187579;14187579;20200814;18;CAN;30976;1;"91,9";NULL;0;"91,9";"33,6";"33,6"
8;227309619;1502887607;1502887607;20200814;18;ETR;30976;1;"219,9";NULL;0;"219,9";130;130
8;227309732;12729619;12729619;20200814;18;TRN;30976;1;"69,9";NULL;0;"69,9";"27,56";"27,56"
8;227311033;10023692;10023692;20200814;18;PAP;30976;1;"321,9";NULL;0;"321,9";"33,26";"33,26"
8;227311511;13203347;13203347;20200814;9;ROT;30976;1;"429,9";NULL;0;"429,9";"56,24";"56,24"
8;227311906;1503215573;1503215573;20200814;18;CAN;30976;1;"145,9";NULL;0;"145,9";"15,79";"15,79"
8;227312738;11503937;11503937;20200814;18;PVC;30976;1;"159,9";NULL;0;"159,9";60;60
8;227313563;12887080;12887080;20200814;3;PAP;30976;1;"279,9";NULL;0;"279,9";"53,81";"53,81"
8;227313597;1502878022;1502878022;20200814;7;IVE;30976;1;"469,9";NULL;0;"437,01";"48,91";"48,91"
8;227314148;1501686252;1501686252;20200814;18;PVC;30976;1;"379,9";NULL;0;"379,9";"107,04";"107,04"
8;227314161;1504384441;1504384441;20200814;7;PAP;30976;1;"123,9";NULL;0;"123,9";"128,77";"128,77"
8;227314645;14187579;14187579;20200814;18;ENT;30976;1;"91,9";NULL;0;"91,9";46;46
8;227314740;3840573;3840573;20200814;7;ENT;30976;1;"78,9";NULL;0;"78,9";18;18
8;227314902;14187598;14187598;20200814;18;ENT;30976;1;"91,9";NULL;0;"91,9";30;30
8;227314960;1502962017;1502962017;20200814;18;TRN;30976;1;"192,9";NULL;0;"192,9";"21,85";"21,85"
8;227314973;11769473;11769473;20200814;7;TRN;30976;1;529;NULL;0;529;"76,57";"76,57"
8;227315064;13108965;13108965;20200814;18;ENT;30976;1;"139,9";NULL;0;"139,9";"19,89";"19,89"
8;227316061;12622478;12622478;20200814;3;IVE;30976;1;219;NULL;0;219;"57,04";"57,04"
8;227317163;1502887607;1502887607;20200814;9;TRD;30976;1;"219,9";NULL;0;"219,9";"52,65";"52,65"
8;227317172;14187598;14187598;20200814;3;ENT;30976;1;"91,9";NULL;0;"91,9";30;30
8;227317271;10184807;10184807;20200814;18;ENT;30976;1;"74,9";NULL;0;"74,9";"10,7";"10,7"
8;227317325;4444149;4444149;20200814;7;PAP;30976;1;"146,9";NULL;0;"146,9";"24,09";"24,09"
8;227318073;11535892;11535892;20200814;3;ENT;30976;1;"94,9";NULL;0;"94,9";"16,23";"16,23"
8;227318375;1504148437;1504148437;20200814;3;PAP;30976;1;"384,9";NULL;0;"384,9";"22,47";"22,47"
8;227318620;9029885;9029885;20200814;18;PVC;30976;1;"59,9";NULL;0;"59,9";"22,61";"22,61"
8;227318641;12713134;12713134;20200814;3;ENT;30976;1;209;NULL;0;209;"43,6";"43,6"
8;227318980;12622525;12622525;20200814;18;CAN;30976;1;"269,9";NULL;0;"269,9";96;96
8;227319094;1504016307;1504016307;20200814;18;TRN;30976;1;"589,9";NULL;0;"589,9";"162,01";"162,01"
8;227319468;1500411255;1500411255;20200814;18;TRN;30976;1;"259,9";NULL;0;"259,9";"78,89";"78,89"
8;227319539;1500410781;1500410781;20200814;18;PAP;30976;1;"199,9";NULL;0;"199,9";"15,3";"15,3"
8;227319557;1500508383;1500508383;20200814;18;ETR;30976;1;"259,9";NULL;0;"259,9";"22,41";"22,41"
8;227319706;13115310;13115310;20200814;3;TRN;30976;1;"139,9";NULL;0;"139,9";85;85
8;227319907;1502900272;1502900272;20200814;3;PVC;30976;1;"123,9";NULL;0;"123,9";"39,19";"39,19"
8;227319928;1502826661;1502826661;20200814;7;CAN;30976;1;"149,9";NULL;0;"149,9";"24,2";"24,2"
8;227320503;1502887607;1502887607;20200814;9;PVC;30976;1;"219,9";NULL;0;"219,9";"83,31";"83,31"
8;227321035;11641412;11641412;20200814;18;ENT;30976;1;"149,9";NULL;0;"149,9";"34,32";"34,32"
8;227321385;1504013604;1504013604;20200814;3;ENT;30976;1;169;NULL;0;169;"22,07";"22,07"
8;227321745;1501686252;1501686252;20200814;18;PAP;30976;1;"379,9";NULL;0;"379,9";"137,75";"137,75"
8;227322042;5242411;5242411;20200814;3;PVC;30976;1;"339,9";NULL;0;"339,9";"21,48";"21,48"
8;227323161;1502887621;1502887621;20200814;9;TRD;30976;1;"217,9";NULL;0;"217,9";"83,31";"83,31"
8;227323313;1502900272;1502900272;20200814;7;PAP;30976;1;"123,9";NULL;0;"123,9";"39,19";"39,19"
8;227323836;1502854058;1502854058;20200814;18;ENT;30976;1;"552,9";NULL;0;"552,9";"72,03";"72,03"
8;227323982;1504162569;1504162569;20200814;3;PAP;30976;1;"255,9";NULL;0;"255,9";"9,44";"9,44"
8;227323991;12622478;12622478;20200814;18;IVE;30976;1;219;NULL;0;219;"47,25";"47,25"
8;227324410;1503354646;1503354646;20200814;3;PVC;30976;1;"868,9";NULL;0;"868,9";"23,22";"23,22"
8;227325253;14944201;14944201;20200814;18;PAP;30976;1;"479,9";NULL;0;"479,9";"67,69";"67,69"
8;227325456;12627063;12627063;20200814;18;PAP;30976;2;"55,8";NULL;0;"55,8";"20,68";"20,68"
8;227326464;3062069;3062069;20200814;18;PAP;30976;1;"219,9";NULL;0;"219,9";"43,96";"43,96"
8;227326627;1500632212;1500632212;20200814;18;PAP;30976;1;"134,9";NULL;0;"134,9";"29,34";"29,34"
8;227326835;1501657059;1501657059;20200814;7;PAP;30976;1;"62,9";NULL;0;"62,9";"17,49";"17,49"
8;227327167;7834632;7834632;20200814;3;PVC;30976;1;"287,9";NULL;0;"287,9";"15,29";"15,29"
8;227327353;12613070;12613070;20200814;7;PAP;30976;1;"69,9";NULL;0;"69,9";22;22
8;227327642;2213818;2213818;20200814;18;ENT;30976;1;"139,9";NULL;0;"139,9";"23,72";"23,72"
8;227327773;14382950;14382950;20200814;18;PVC;30976;1;"93,9";NULL;0;"93,9";30;30
8;227327933;1502887621;1502887621;20200814;3;ROT;30976;1;"217,9";NULL;0;"217,9";"42,44";"42,44"
8;227328459;12702173;12702173;20200814;3;CAN;30976;1;"89,9";NULL;0;"89,9";"33,71";"33,71"
8;227329193;11719925;11719925;20200814;18;CAN;30976;1;"198,9";NULL;0;"198,9";"39,93";"39,93"
8;227329434;11503937;11503937;20200814;3;TRN;30976;1;"159,9";NULL;0;"159,9";"41,66";"41,66"
8;227329621;11641412;11641412;20200814;7;PAP;30976;1;"149,9";NULL;0;"149,9";"34,96";"34,96"
8;227330301;1500395441;1500395441;20200814;3;CAN;30976;1;1079;NULL;0;1079;"52,65";"52,65"
8;227331124;1500448218;1500448218;20200814;3;PVC;30976;1;179;NULL;0;179;"41,9";"41,9"
8;227331552;1503420041;1503420041;20200814;18;TRN;30976;1;"141,9";NULL;0;"141,9";"25,55";"25,55"
8;227331552;1503493580;1503493580;20200814;18;IVE;30976;1;"89,9";NULL;0;"89,9";"25,47";"25,47"
8;227331708;12713134;12713134;20200814;18;PVC;30976;1;209;NULL;0;209;"48,97";"48,97"
8;227331810;1504003068;1504003068;20200814;18;PAP;30976;1;539;NULL;0;539;"25,83";"25,83"
8;227331853;1502899145;1502899145;20200814;7;PVC;30976;1;"291,9";NULL;0;"291,9";"83,31";"83,31"
8;227332484;1502878022;1502878022;20200814;7;IVE;30976;1;"469,9";NULL;0;"469,9";45;45
8;227332637;2213818;2213818;20200814;18;PVC;30976;1;"139,9";NULL;0;"139,9";30;30
8;227333158;14944621;14944621;20200814;18;PAP;30976;1;"584,9";NULL;0;"584,9";"86,46";"86,46"
8;227333333;12743586;12743586;20200814;18;PAP;30976;1;"74,9";NULL;0;"74,9";21;21
8;227333884;1500281609;1500281609;20200814;18;TRN;30976;1;1399;NULL;0;1399;"150,37";"150,37"
8;227334057;7518660;7518660;20200814;18;CAN;30976;1;"98,9";NULL;0;"98,9";"19,03";"19,03"
8;227334260;7518660;7518660;20200814;18;PAP;30976;1;"98,9";NULL;0;"98,9";"19,03";"19,03"
8;227335045;11535892;11535892;20200814;18;TRN;30976;1;"94,9";NULL;0;"94,9";"38,92";"38,92"
8;227335207;8332864;8332864;20200814;18;PNE;30976;1;"55,9";NULL;0;"55,9";"11,41";"11,41"
8;227335355;1502887621;1502887621;20200814;3;CAN;30976;1;"217,9";NULL;0;"217,9";"48,65";"48,65"
8;227335512;1500939305;1500939305;20200814;18;IVE;30976;1;59;NULL;0;59;"43,96";"43,96"
8;227336055;13321428;13321428;20200814;3;ENT;30976;1;124;NULL;0;124;18;18
8;227336111;1500591879;1500591879;20200814;7;PAP;30976;1;"50,9";NULL;0;"50,9";"13,46";"13,46"
8;227336136;14944795;14944795;20200814;3;PAP;30976;1;"425,9";NULL;0;"425,9";"43,87";"43,87"
8;227336223;6876805;6876805;20200814;18;PAP;30976;1;"282,9";NULL;0;"282,9";"37,23";"37,23"
8;227336597;12713134;12713134;20200814;18;ENT;30976;1;209;NULL;0;209;"37,89";"37,89"
8;227336625;1500281609;1500281609;20200814;18;PVC;30976;1;1399;NULL;0;1399;"221,32";"221,32"
8;227336691;1501686162;1501686162;20200814;3;ENT;30976;1;"233,9";NULL;0;"233,9";"11,38";"11,38"
8;227336696;12512023;12512023;20200814;7;ENT;30976;1;"227,9";NULL;0;"227,9";"48,65";"48,65"
8;227337068;1502887607;1502887607;20200814;18;ENT;30976;1;"165,4994";NULL;0;"165,4994";"36,6146";"36,6146"
8;227337068;1502887607;1502887607;20200814;18;ENT;30976;1;"54,4006";NULL;0;"54,4006";"12,0354";"12,0354"
8;227337490;6294491;6294491;20200814;3;ENT;30976;1;399;NULL;0;399;"38,42";"38,42"
8;227337553;2437777;2437777;20200814;18;TRN;30976;1;"158,9";NULL;0;"158,9";"22,07";"22,07"
8;227337591;1500505404;1500505404;20200814;18;PVC;30976;1;"53,9";NULL;0;"53,9";"28,02";"28,02"
8;227337940;1501686252;1501686252;20200814;3;PAP;30976;1;"379,9";NULL;0;"379,9";"57,31";"57,31"
8;227337948;12713134;12713134;20200814;18;PVC;30976;1;209;NULL;0;209;"37,89";"37,89"
8;227338799;12563818;12563818;20200815;3;CAN;30976;1;"43,9";NULL;0;"43,9";"9,44";"9,44"
8;227339032;12887080;12887080;20200815;7;PAP;30976;1;"279,9";NULL;0;"279,9";"71,85";"71,85"
8;227339563;1504162569;1504162569;20200815;18;PAP;30976;1;"255,9";NULL;0;"255,9";"9,44";"9,44"
8;227339581;12887080;12887080;20200815;7;PAP;30976;1;"279,9";NULL;0;"279,9";"59,33";"59,33"
8;227339689;1504007841;1504007841;20200815;3;CAN;30976;1;"99,9";NULL;0;"99,9";55;55
8;227340294;11691539;11691539;20200815;3;CAN;30976;1;"6920,9";NULL;0;"6920,9";"235,96";"235,96"
8;227341008;11503937;11503937;20200815;3;TRN;30976;1;"159,9";NULL;0;"159,9";"34,96";"34,96"
8;227341361;5110408;5110408;20200815;7;CAN;30976;1;"46457,9";NULL;0;"46457,9";"314,02";"314,02"
8;227341363;1504003068;1504003068;20200815;7;ENT;30976;1;539;NULL;0;539;"46,71";"46,71"
8;227341873;13417786;13417786;20200815;18;CAN;30976;1;"482,9";NULL;0;"482,9";"61,42";"61,42"
8;227342398;1504418305;1504418305;20200815;3;PVC;30976;1;"134,9";NULL;0;"134,9";"31,64";"31,64"
8;227343588;10429602;10429602;20200815;3;TRN;30976;1;"207,9";NULL;0;"207,9";"35,7";"35,7"
8;227343655;1500410540;1500410540;20200815;18;PAP;30976;1;"412,9";NULL;0;"412,9";"157,38";"157,38"
8;227343969;12022711;12022711;20200815;18;PVC;30976;1;"663,9";NULL;0;"663,9";51;51
8;227343977;13115310;13115310;20200815;18;ROT;30976;1;"139,9";NULL;0;"139,9";"37,89";"37,89"
8;227344772;1502878022;1502878022;20200815;3;ENT;30976;1;"469,9";NULL;0;"469,9";"18,9";"18,9"
8;227344785;1504432071;1504432071;20200815;3;ENT;30976;1;"174,9";NULL;0;"174,9";"35,19";"35,19"
8;227346185;11527272;11527272;20200815;7;CAN;30976;1;"339,9";NULL;0;"339,9";"52,65";"52,65"
8;227347503;14187579;14187579;20200815;18;ENT;30976;1;"91,9";NULL;0;"91,9";"17,45";"17,45"
8;227349194;14187579;14187579;20200815;18;ENT;30976;1;"91,9";NULL;0;"91,9";"22,74";"22,74"
8;227351126;12622478;12622478;20200815;9;ENT;30976;1;219;NULL;0;219;"43,96";"43,96"
8;227351973;1502887621;1502887621;20200815;18;IVE;30976;1;"229,9";NULL;0;"229,9";"89,87";"89,87"
8;227351984;9753050;9753050;20200815;3;CAN;30976;1;"70,9";NULL;0;"70,9";"51,18";"51,18"
8;227352485;14187598;14187598;20200815;18;ENT;30976;1;"91,9";NULL;0;"91,9";"22,74";"22,74"
8;227352709;12701654;12701654;20200815;18;PAP;30976;1;"1682,9";NULL;0;"1682,9";"65,83";"65,83"
8;227354922;1502992054;1502992054;20200815;3;ENT;30976;1;"339,9";NULL;0;"339,9";"22,65";"22,65"
8;227356161;3999332;3999332;20200815;18;ENT;30976;1;"254,9";NULL;0;"254,9";"61,42";"61,42"
8;227357535;8479212;8479212;20200815;7;PAP;30976;1;"478,9";NULL;0;"478,9";"61,58";"61,58"
8;227359730;8042329;8042329;20200815;3;PVC;30976;1;"89,9";NULL;0;"89,9";"10,7";"10,7"
8;227360335;1501686252;1501686252;20200815;3;PAP;30976;1;"379,9";NULL;0;"379,9";"76,4";"76,4"
8;227360429;12713134;12713134;20200815;18;ENT;30976;1;209;NULL;0;209;"27,72";"27,72"
8;227361746;8650167;8650167;20200815;18;CAN;30976;1;"144,9";NULL;0;"144,9";32;32
8;227367391;1956747;1956747;20200815;7;ENT;30976;1;"43,9";NULL;0;"43,9";"9,39";"9,39"
8;227367680;1501504035;1501504035;20200815;18;TRN;30976;1;"429,9";NULL;0;"429,9";"22,66";"22,66"
8;227368327;1500411379;1500411379;20200815;18;PAP;30976;1;"48,9";NULL;0;"48,9";"41,54";"41,54"
8;227369365;14944945;14944945;20200815;18;ENT;30976;1;"609,9";NULL;0;"609,9";"59,4";"59,4"
8;227370060;1502900272;1502900272;20200815;18;PAP;30976;1;"123,9";NULL;0;"123,9";"44,93";"44,93"
8;227370244;12277778;12277778;20200815;7;ENT;30976;1;"237,9";NULL;0;"237,9";"42,64";"42,64"
8;227371436;14187579;14187579;20200815;18;ENT;30976;1;"91,9";NULL;0;"91,9";"33,6";"33,6"
8;227372980;13115310;13115310;20200815;3;ETR;30976;1;"139,9";NULL;0;"139,9";"53,69";"53,69"
8;227373501;6226257;6226257;20200815;7;ENT;30976;1;284;NULL;0;284;"37,71";"37,71"
8;227374924;1956793;1956793;20200815;18;TRN;30976;1;"356,9";NULL;0;"356,9";"36,96";"36,96"
8;227376412;1500557885;1500557885;20200815;18;PAP;30976;1;"236,9";NULL;0;"236,9";"26,32";"26,32"
8;227378953;12699022;12699022;20200815;3;PAP;30976;1;"3135,9";NULL;0;"3135,9";"92,18";"92,18"
8;227379039;1501686252;1501686252;20200815;3;CAN;30976;1;"379,9";NULL;0;"379,9";"28,27";"28,27"
8;227380209;12713134;12713134;20200815;18;IVE;30976;1;209;NULL;0;209;"39,78";"39,78"
8;227380279;1504016307;1504016307;20200815;18;CAN;30976;1;"589,9";NULL;0;"589,9";"65,23";"65,23"
8;227380329;12713134;12713134;20200815;7;ENT;30976;1;209;NULL;0;209;46;46
8;227383026;12713134;12713134;20200815;18;PVC;30976;1;209;NULL;0;209;"48,97";"48,97"
8;227384346;1502962014;1502962014;20200815;18;IVE;30976;1;"311,9";NULL;0;"311,9";25;25
8;227384811;1502887621;1502887621;20200815;18;PAP;30976;1;"229,9";NULL;0;"229,9";"89,87";"89,87"
8;227385336;12662074;12662074;20200815;18;ENT;30976;1;"165,9";NULL;0;"165,9";"51,18";"51,18"
8;227388263;12687513;12687513;20200815;9;ENT;30976;1;"774,9";NULL;0;"774,9";"29,39";"29,39"
8;227389099;5784619;5784619;20200815;3;TRD;30976;1;"76,9";NULL;0;"76,9";"14,92";"14,92"
8;227389543;1504016307;1504016307;20200815;18;ENT;30976;1;"639,9";NULL;0;"639,9";"65,23";"65,23"
8;227390395;1504119024;1504119024;20200815;3;IVE;30976;1;498;NULL;0;498;"43,96";"43,96"
8;227392849;12729619;12729619;20200815;18;PAP;30976;1;"69,9";NULL;0;"69,9";27;27
8;227396171;1504016307;1504016307;20200815;18;ETR;30976;1;"639,9";NULL;0;"639,9";"145,21";"145,21"
8;227396409;14945277;14945277;20200815;3;PAP;30976;1;"503,9";NULL;0;"503,9";"140,97";"140,97"
8;227397287;1501686252;1501686252;20200815;18;PAP;30976;1;"379,9";NULL;0;"379,9";"108,85";"108,85"
8;227401637;1501637868;1501637868;20200815;18;TRN;30976;1;"144,9";NULL;0;"144,9";"22,98";"22,98"
8;227402835;12622478;12622478;20200815;3;ENT;30976;1;219;NULL;0;219;"43,87";"43,87"
8;227403040;11721873;11721873;20200815;18;ENT;30976;1;"329,9";NULL;0;"329,9";"26,23";"26,23"
8;227403734;1504241124;1504241124;20200815;7;TRN;30976;1;314;NULL;0;314;"55,5";"55,5"
8;227406009;1501667310;1501667310;20200815;3;ENT;30976;1;"157,9";NULL;0;"157,9";"22,25";"22,25"
8;227413648;14231086;14231086;20200815;3;TRN;30976;1;"259,9";NULL;0;"259,9";"53,81";"53,81"
8;227415250;4828966;4828966;20200815;18;ENT;30976;1;"24,9";NULL;0;"24,9";"8,21";"8,21"
8;227415705;12873200;12873200;20200815;7;ENT;30976;1;"458,9";NULL;0;"458,9";"65,23";"65,23"
8;227420468;12699022;12699022;20200815;7;PAP;30976;1;"3135,9";NULL;0;"3135,9";"68,61";"68,61"
8;227420760;1502878022;1502878022;20200815;3;ENT;30976;1;"469,9";NULL;0;"469,9";"27,17";"27,17"
8;227420777;1502887621;1502887621;20200815;18;TRN;30976;1;"229,9";NULL;0;"229,9";"119,21";"119,21"
8;227420791;1502887621;1502887621;20200815;3;ETR;30976;1;"229,9";NULL;0;"229,9";"57,31";"57,31"
8;227426460;14964017;14964017;20200815;18;CAN;30976;1;"904,9";NULL;0;"904,9";"49,28";"49,28"
8;227426500;12713134;12713134;20200815;3;PVC;30976;1;209;NULL;0;209;"27,72";"27,72"
8;227427203;11240038;11240038;20200815;18;ROT;30976;1;"364,9";NULL;0;"364,9";"49,28";"49,28"
8;227427441;14964017;14964017;20200815;18;CAN;30976;1;"904,9";NULL;0;"904,9";"49,28";"49,28"
8;227427534;3532259;3532259;20200815;7;TRD;30976;1;"699,9";NULL;0;"699,9";"72,35";"72,35"
8;227430225;13887920;13887920;20200815;18;CAN;30976;1;"279,9";NULL;0;"279,9";"17,21";"17,21"
8;227434328;12036629;12036629;20200815;18;CAN;30976;1;"347,9";NULL;0;"347,9";"27,34";"27,34"
8;227436430;2063389;2063389;20200815;7;TRN;30976;1;"29,9";NULL;0;"29,9";26;26
8;227436459;14596229;14596229;20200815;3;ENT;30976;1;"117,9";NULL;0;"117,9";"23,59";"23,59"
8;227436799;7913904;7913904;20200815;18;PVC;30976;1;"199,9";NULL;0;"199,9";21;21
8;227437529;1500428540;1500428540;20200815;18;PAP;30976;1;259;NULL;0;259;"26,41";"26,41"
8;227438117;1502879473;1502879473;20200815;18;CAN;30976;1;"99,9";NULL;0;"99,9";22;22
8;227438650;13887920;13887920;20200815;18;CAN;30976;1;"279,9";NULL;0;"279,9";41;41
8;227438852;12729619;12729619;20200815;18;ENT;30976;1;"69,9";NULL;0;"69,9";"15,87";"15,87"
8;227439195;1501686252;1501686252;20200815;18;PAP;30976;1;"253,6556";NULL;0;"253,6556";"46,3444";"46,3444"
8;227439195;1501686252;1501686252;20200815;18;PAP;30976;1;"126,2444";NULL;0;"126,2444";"23,0656";"23,0656"
8;227439651;6168401;6168401;20200815;18;TRD;30976;1;"79,9";NULL;0;"79,9";16;16
8;227440044;14244675;14244675;20200815;3;ENT;30976;1;"139,9";NULL;0;"139,9";"34,48";"34,48"
8;227440240;11641412;11641412;20200815;18;CAN;30976;1;"149,9";NULL;0;"149,9";"41,12";"41,12"
8;227442482;1502887621;1502887621;20200815;18;ENT;30976;1;"229,9";NULL;0;"229,9";110;110
8;227443210;15062277;15062277;20200815;3;ETR;30976;1;"398,9";NULL;0;"398,9";"70,35";"70,35"
8;227443597;14187579;14187579;20200815;18;ENT;30976;1;"91,9";NULL;0;"91,9";"21,48";"21,48"
8;227444287;12622478;12622478;20200815;7;ENT;30976;1;219;NULL;0;219;"49,28";"49,28"
8;227447029;13192919;13192919;20200815;3;PVC;30976;1;"488,9";NULL;0;"488,9";"172,85";"172,85"
8;227447037;1501686252;1501686252;20200815;3;PAP;30976;1;"379,9";NULL;0;"379,9";"57,31";"57,31"
8;227447873;25536;25536;20200815;3;ENT;30976;1;"41,9";NULL;0;"41,9";"21,82";"21,82"
8;227449195;10184807;10184807;20200815;18;ENT;30976;1;"74,9";NULL;0;"74,9";"14,79";"14,79"
8;227451286;1503354639;1503354639;20200815;3;CAN;30976;1;"64,9";NULL;0;"64,9";"11,16";"11,16"
8;227452227;1502887621;1502887621;20200815;3;ROT;30976;1;"229,9";NULL;0;"229,9";110;110
8;227453662;7906859;7906859;20200815;3;ENT;30976;1;"129,9";NULL;0;"129,9";"19,15";"19,15"
