ID Loja;Lojista;Cluster;Mundo;Responsável
13894;Sieno;A;Cauda Longa;Suporte
11571;MeuAnel Joias;A;Cauda Longa;Ana Pontes
12366;WEB TUDO;A;Cauda Longa;Ana Pontes
13611;Versage;A;Cauda Longa;Suporte
11953;Costa Atacado;A;Cauda Longa;Suporte
11780;PLUS FERRAMENTAS;A;Cauda Longa;Suporte
13632;Maximus Bellezza;A;Cauda Longa;Suporte
14118;BrinqFácil;A;Cauda Longa;Suporte
12026;TRICOLINHAS;A;Cauda Longa;Ana Pontes
12364;Paulucy Eletros;A;Cauda Longa;Ana Pontes
14006;Kits e Gifts;A;Cauda Longa;Ana Pontes
13622;Audrin;A;Cauda Longa;Ana Pontes
11727;Boomer Brinquedos;A;Cauda Longa;Ana Pontes
12155;Klin;A;Cauda Longa;Suporte
13806;Nova Eletrônicos;AAA;Tecnologia;Erika Leme
10011;UZGAMES;A;Cauda Longa;Suporte
11247;MaisQPneu;A;Cauda Longa;Suporte
11420;Loja Casa Faz;A;Cauda Longa;Ana Pontes
13766;Camelot;A;Cauda Longa;Ana Pontes
10392;Gran Natural;AAA;Cauda Longa;Felipe 
14086;Game 7;A;Cauda Longa;Ana Pontes
11825;GigaBike;A;Cauda Longa;Suporte
13772;DecorVida;A;Móveis;Ana pontes
11620;RS1;A;Cauda Longa;Suporte
14062;Wanted Games;A;Cauda Longa;Ana Pontes
12244;Cantão do Garimpo;A;Móveis;Ana pontes
13598;Smash Price;A;Tecnologia;Suporte
11962;BAZAR DOS COSMETICOS;A;Cauda Longa;Ana Pontes
12074;Ponto Telecom;A;Cauda Longa;Suporte
13765;Bebe Mix;A;Cauda Longa;Ana Pontes
11960;Nine Led;A;Cauda Longa;Ana Pontes
13794;Marin Brasil;A;Cauda Longa;Ana Pontes
13586;Eshop Web;A;Cauda Longa;Ana Pontes
13627;COMERCIAL SÃO PAULO;A;Cauda Longa;Ana Pontes
13832;Barato Brasil;A;Cauda Longa;Suporte
14096;Móveis Leartam;A;Móveis;Ana pontes
12408;Bebedouros Tropical;A;Cauda Longa;Ana Pontes
11916;Casa Sua Beleza;AAA;Cauda Longa;Paloma
12071;MixAuto Acessórios Automotivos;A;Cauda Longa;Ana Pontes
11811;Japan Trade;A;Móveis;Suporte
12395;GRUPOMURARO;A;Cauda Longa;Suporte
11319;Teclacenter;A;Cauda Longa;Suporte
12304;LUNA CICLO SPORT;A;Cauda Longa;Ana Pontes
13680;Perfumes Importados JF;A;Cauda Longa;Suporte
12151;DAREN;A;Cauda Longa;Ana Pontes
12123;Quality Suplementos;A;Cauda Longa;Ana Pontes
10925;Garmin;A;Cauda Longa;Ana Pontes
10234;Capinhas Shop;A;Cauda Longa;Suporte
14003;Icamas;A;Móveis;Ana pontes
13785;Nay Multicoisas;A;Móveis;Ana pontes
12363;Recall;A;Tecnologia;Ana pontes
13952;SENTAKI;A;Móveis;Ana pontes
11785;belezacosmeticos;A;Cauda Longa;Ana Pontes
11813;Aplique Adesivos;A;Cauda Longa;Suporte
13596;LOJA VALENCIO;A;Cauda Longa;Ana Pontes
11708;Vizzent Calçados;A;Cauda Longa;Ana Pontes
11952;Flash Compras;A;Cauda Longa;Ana Pontes
14206;Suporte e Mais;A;Cauda Longa;Ana Pontes
13710;DataSupri;AAA;Cauda Longa;Ana Modesto 
13563;LoopDay;A;Cauda Longa;Suporte
11797;AZ Perfumes;AA;Cauda Longa;Ana Pontes
12275;POTINHO DE MEL;A;Cauda Longa;Ana Pontes
12118;Café Store;A;Cauda Longa;Ana Pontes
13848;Compre Malas;A;Cauda Longa;Ana Pontes
11135;Orangebox Miniaturas;A;Cauda Longa;Ana Pontes
10213;Barrocarte;A;Móveis;Ana pontes
11495;Collect4Fun;A;Cauda Longa;Ana Pontes
10384;Gasnag;A;Cauda Longa;Ana Pontes
14066;VivreShop;A;Cauda Longa;Ana Pontes
11763;TUDO JOIAS;A;Cauda Longa;Ana Pontes
11683;TREINAMENTO PRIME;A;Cauda Longa;Ana Pontes
12246;ClickBrands;A;Móveis;Ana pontes
13644;KTSeg;A;Cauda Longa;Suporte
10291;New Light;A;Móveis;Ana pontes
11283;Loja Rede Social;A;Cauda Longa;Ana Pontes
11719;PetnaNet;A;Cauda Longa;Suporte
11498;HONEY BE;A;Cauda Longa;Suporte
11503;Natuforma;A;Cauda Longa;Ana Pontes
11829;Apollo Racing;A;Cauda Longa;Suporte
12344;Atitude Esportes;A;Cauda Longa;Suporte
11991;LAZULIE;A;Cauda Longa;Ana Pontes
13562;BELEZA EM MÃOS;A;Cauda Longa;Ana Pontes
13604;DRIFTIN ACESSÓRIOS;A;Cauda Longa;Ana Pontes
14100;Percar Atacadista;AAA;Cauda Longa;Patricia
13675;Uau Moto Peças;A;Cauda Longa;Suporte
13741;Aluá Festas;AAA;Cauda Longa;Ana Modesto 
12007;SUPLEMENTOS ZONE;A;Cauda Longa;Ana Pontes
12021;DALUEL;A;Cauda Longa;Ana Pontes
11808;ÓCULOS DE GRAU;A;Cauda Longa;Ana Pontes
12050;Temperato – Design com Sabor;A;Cauda Longa;Ana Pontes
13961;Induspar;A;Cauda Longa;Ana Pontes
13868;Kit Alarmes;A;Cauda Longa;Suporte
11996;FONEFER;A;Cauda Longa;Suporte
11350;STAR CAPACETES;A;Cauda Longa;Suporte
14004;Baluarte;A;Cauda Longa;Ana Pontes
11218;Inova Esportes;A;Cauda Longa;Ana Pontes
12208;ALERGO HOUSE;A;Cauda Longa;Ana Pontes
10921;Fairmont;A;Cauda Longa;Suporte
11501;NANÁ SPORTS;A;Cauda Longa;Suporte
10131;"Farm&aacute;cia Doce Vida";A;Cauda Longa;Suporte
12214;Ideamart;A;Cauda Longa;Ana Pontes
13607;GOSPEL TOP;A;Cauda Longa;Ana Pontes
13764;Purimax;A;Cauda Longa;Suporte
12302;GNT SUPLEMENTOS;A;Cauda Longa;Suporte
10917;Espartanos;A;Cauda Longa;Ana Pontes
10205;RM Adesivos;A;Cauda Longa;Ana Pontes
12405;Galpão do Inox;A;Cauda Longa;Suporte
13946;Plantei;A;Cauda Longa;Suporte
11094;FLAWIL;A;Cauda Longa;Ana Pontes
11779;Bistrô da Beleza;A;Cauda Longa;Ana Pontes
12128;Echo Vintage;A;Cauda Longa;Ana Pontes
14037;Rickeletron;A;Cauda Longa;Ana Pontes
11645;Cirúrgica Médica;A;Cauda Longa;Ana Pontes
10760;ATP Store;A;Cauda Longa;Ana Pontes
11761;Tennis Classic;A;Cauda Longa;Ana Pontes
13882;Eibach;A;Cauda Longa;Ana Pontes
12012;SABOR EM GRÃOS;A;Cauda Longa;Ana Pontes
11695;TRAZPRACA;A;Cauda Longa;Ana Pontes
12187;Casa China;A;Cauda Longa;Suporte
13959;Brasil Self Service;A;Linha Branca;Ana pontes
13639;Ergonomize;A;Tecnologia;Ana pontes
13650;MEGA DUCK;A;Cauda Longa;Ana Pontes
14107;Loja de Camping;A;Tecnologia;Suporte
11047;LEP BIKES;A;Cauda Longa;Ana Pontes
10142;Calçados Online;A;Cauda Longa;Ana Pontes
13673;ARCOS MASTER;A;Cauda Longa;Suporte
13679;Peça Web;A;Cauda Longa;Suporte
11999;Mainci;A;Cauda Longa;Suporte
12009;iSold;A;Cauda Longa;Ana Pontes
12349;Vision Import;A;Cauda Longa;Suporte
11583;Stirring Beauty;A;Cauda Longa;Ana Pontes
10304;Riffel;A;Cauda Longa;Suporte
11351;MODELLER PLUS;A;Cauda Longa;Suporte
10820;Compre Makeup;A;Cauda Longa;Ana Pontes
11292;FUEL4FIT;A;Cauda Longa;Suporte
13856;Center Garbin;A;Cauda Longa;Ana Pontes
13687;Magic Dream;A;Cauda Longa;Ana Pontes
10376;Compre Óculos;A;Cauda Longa;Ana Pontes
13589;Corpo Perfeito;A;Cauda Longa;Ana Pontes
11713;RADAR DETECTORS;A;Cauda Longa;Ana Pontes
12357;Amazonia Show;A;Cauda Longa;Ana Pontes
11827;Pili Pili Brinquedos Educativos;A;Cauda Longa;Suporte
13855;Lamp Show;A;Cauda Longa;Ana Pontes
10610;Darwin6;A;Cauda Longa;Suporte
11867;TODAMULHER;A;Cauda Longa;Ana Pontes
13635;Kinotoys;A;Cauda Longa;Ana Pontes
13671;Hunter Trade;A;Cauda Longa;Ana Pontes
13805;Sulink;A;Cauda Longa;Suporte
11261;Casa do Mecânico;A;Cauda Longa;Ana Pontes
12168;LalaLolo;A;Cauda Longa;Ana Pontes
10998;G-Locks;A;Cauda Longa;Ana Pontes
13625;Mala Amada;A;Cauda Longa;Ana Pontes
13564;Digital Baterias;A;Cauda Longa;Ana Pontes
10927;Doublju;A;Cauda Longa;Ana Pontes
13637;ArtMilhas;A;Cauda Longa;Suporte
12207;Laris;A;Cauda Longa;Ana Pontes
10050;LOUCASPORACESSORIOS;A;Cauda Longa;Suporte
13781;Beleza com Vc;A;Cauda Longa;Suporte
12223;CEPALL;A;Cauda Longa;Ana Pontes
11093;Astro Distribuidora;A;Cauda Longa;Suporte
11868;CPAPMed;A;Cauda Longa;Ana Pontes
12018;50 + SAÚDE;A;Cauda Longa;Ana Pontes
12025;RAFCAR ACESSÓRIOS AUTOMOTIVOS;A;Cauda Longa;Ana Pontes
10465;Cabala Telecom;A;Cauda Longa;Suporte
13881;Curto Compras;A;Linha Branca;Ana pontes
12347;BABADO TOP;A;Cauda Longa;Suporte
13875;Luxuries;AA;Cauda Longa;Nádia
11455;SPA TURBO;A;Cauda Longa;Ana Pontes
12283;Eleganceshop;A;Cauda Longa;Ana Pontes
12065;Cabana Sport;A;Cauda Longa;Ana Pontes
12157;Terra da Prata;A;Cauda Longa;Ana Pontes
13895;Suportes.tv;A;Cauda Longa;Suporte
10299;Tienda Design;A;Cauda Longa;Ana Pontes
11918;Test Brasil;A;Cauda Longa;Ana Pontes
13962;Dermup;A;Cauda Longa;Ana Pontes
11820;Beluni;A;Cauda Longa;Ana Pontes
11643;Budin Ferramentas;A;Cauda Longa;Ana Pontes
12345;Access Slim;A;Cauda Longa;Ana Pontes
11707;AMS EVA;A;Cauda Longa;Ana Pontes
11778;PONTO DAS MANGUEIRAS;A;Cauda Longa;Suporte
13847;Minha Casa Mais Bonita;A;Cauda Longa;Suporte
11902;Shopmultipratica;A;Móveis;Ana pontes
11768;Muehlbauer Informática;A;Cauda Longa;Ana Pontes
10308;Flexmetal;A;Cauda Longa;Ana Pontes
12131;SECGLASS;A;Cauda Longa;Ana Pontes
13712;Five Diamonds;A;Cauda Longa;Suporte
12359;Kimonos Yama;A;Cauda Longa;Ana Pontes
12166;RGS;AA;Cauda Longa;Ana Pontes
13678;Fast Bike Shop;A;Cauda Longa;Ana Pontes
11992;Meu Espelho;A;Cauda Longa;Suporte
10753;Grudado;A;Cauda Longa;Ana Pontes
13681;Xiru das Facas;A;Cauda Longa;Ana Pontes
13608;Magazine 25;A;Cauda Longa;Suporte
11957;Minha Ótica Online;A;Cauda Longa;Suporte
10615;Doutor Mídia;A;Cauda Longa;Ana Pontes
12321;UniqueShop;A;Cauda Longa;Ana Pontes
10737;Acessórios Motos;A;Cauda Longa;Suporte
13802;Automobilli;A;Cauda Longa;Ana Pontes
10096;CHICEELEGANTE;A;Cauda Longa;Ana Pontes
10747;King Beer;A;Cauda Longa;Suporte
13890;Ishela;A;Cauda Longa;Suporte
11269;Oficina do Skate;A;Cauda Longa;Ana Pontes
10736;X4 Adesivos;A;Cauda Longa;Ana Pontes
12162;Bed in Box Móveis;A;Cauda Longa;Ana Pontes
10410;Adesix;A;Cauda Longa;Suporte
10380;Meu Puff Ecológico;A;Cauda Longa;Suporte
13912;DOCEERVA;A;Cauda Longa;Ana Pontes
11716;Livraria Trindade Gospel;A;Cauda Longa;Suporte
13953;JTradeNet;A;Cauda Longa;Ana Pontes
11010;Centro Natural;A;Cauda Longa;Suporte
10173;Stuttgart Importadora;A;Cauda Longa;Suporte
13885;ERGOTEC;A;Cauda Longa;Ana Pontes
13812;Kaikos;A;Cauda Longa;Ana Pontes
10378;Airsoft BR;A;Cauda Longa;Ana Pontes
11095;QUALLINUTRI;A;Cauda Longa;Suporte
11474;Lar Adesivos;A;Cauda Longa;Ana Pontes
11612;Runna Bike;A;Cauda Longa;Ana Pontes
10727;Homem da Terra;A;Cauda Longa;Ana Pontes
11684;Maria Chapéu;A;Cauda Longa;Ana Pontes
12183;Sol Invictus;A;Móveis;Suporte
11651;Netnails Unhas Online;A;Cauda Longa;Ana Pontes
11096;Stormstrong;A;Cauda Longa;Ana Pontes
10738;On The Wall;A;Cauda Longa;Ana Pontes
10503;Mundo Digi;A;Tecnologia;Suporte
10433;Leitz;A;Cauda Longa;Suporte
11765;Flaminga;A;Cauda Longa;Ana Pontes
14095;Realizarte;A;Móveis;Suporte
13668;PROBS7;A;Cauda Longa;Ana Pontes
11002;Bijoulux;A;Cauda Longa;Ana Pontes
11445;Well Store – Moda Urbana;A;Cauda Longa;Ana Pontes
13646;RMB Lingerie;A;Cauda Longa;Suporte
10083;STOKY;A;Cauda Longa;Ana Pontes
11335;Brilhar Strass;A;Cauda Longa;Ana Pontes
10413;Elementar;A;Cauda Longa;Suporte
14174;I-Stick;A;Cauda Longa;Ana Pontes
11791;Toque de Joia;A;Cauda Longa;Ana Pontes
10311;KSelect;A;Cauda Longa;Ana Pontes
12066;SAARA BRASIL;A;Cauda Longa;Ana Pontes
13767;Jcanedo;A;Cauda Longa;Ana Pontes
11993;Dermake;A;Cauda Longa;Suporte
11818;NAILSMAGAZINE;A;Cauda Longa;Ana Pontes
11741;Luxe4home;A;Cauda Longa;Ana Pontes
11956;Pets na Moda;A;Cauda Longa;Ana Pontes
10260;Giuliana Home;A;Cauda Longa;Ana Pontes
11821;Santafina Little Luxuries;A;Cauda Longa;Suporte
10377;Mais Vendidos;A;Cauda Longa;Ana Pontes
11076;Global Vision;A;Cauda Longa;Suporte
11294;IMPRESSORA CARTÃO;A;Cauda Longa;Ana Pontes
12362;PREMIER CFTV;A;Cauda Longa;Suporte
12233;Master Joy;A;Cauda Longa;Ana Pontes
12324;PET AMOUR;A;Cauda Longa;Suporte
10341;Le Diamonds;A;Cauda Longa;Ana Pontes
10462;Mega Lua Kids;A;Cauda Longa;Suporte
10404;Rodeo West;A;Cauda Longa;Ana Pontes
13784;Prata Rara;A;Cauda Longa;Ana Pontes
10167;Beek Geek’s Stuff;A;Cauda Longa;Ana Pontes
14002;Homeomag;A;Cauda Longa;Suporte
13700;"Emp&oacute;rio Sem Gl&uacute;ten";A;Cauda Longa;Suporte
13636;INFORBIOS;A;Tecnologia;Ana pontes
12059;Be Little;A;Cauda Longa;Suporte
10041;STORECOURO;A;Cauda Longa;Suporte
11576;ALIVET SAÚDE ANIMAL;A;Cauda Longa;Ana Pontes
12346;MEGATOON;A;Cauda Longa;Ana Pontes
12317;USAMERICA;A;Cauda Longa;Ana Pontes
13846;Look Fino;A;Cauda Longa;Suporte
11648;ALL WANT STORE;A;Cauda Longa;Suporte
10673;MyNiCO;A;Cauda Longa;Suporte
14184;Editora Jocum Brasil;A;Cauda Longa;Suporte
12356;NORMAN DUFFY;A;Cauda Longa;Ana Pontes
10408;X-Trendy Shop;A;Cauda Longa;Suporte
13648;Up Acessórios;A;Cauda Longa;Ana Pontes
14071;Ludovicus;A;Cauda Longa;Ana Pontes
11870;Bob Zoom;A;Cauda Longa;Ana Pontes
11655;Esportes Camisa 10;A;Cauda Longa;Ana Pontes
12029;KRIBÊS CALÇADOS & ACESSÓRIOS;A;Cauda Longa;Suporte
11585;Pet Supply Home;A;Cauda Longa;Ana Pontes
11024;E-Salute;A;Cauda Longa;Suporte
12180;Proteporta;A;Cauda Longa;Ana Pontes
12061;Donaflor;A;Cauda Longa;Suporte
11828;MINI-ÍDOLOS;A;Cauda Longa;Suporte
10133;Overboard;AAA;Cauda Longa;Marcella
11668;Specialitá Lingerie;A;Cauda Longa;Ana Pontes
12156;Mudo Minha Casa;A;Cauda Longa;Ana Pontes
10221;2001 Video;A;Cauda Longa;Ana Pontes
11636;Essenza Reale Perfumes;A;Cauda Longa;Ana Pontes
11919;VinikoLoja;A;Cauda Longa;Ana Pontes
11998;ENTRE MAMAES;A;Cauda Longa;Suporte
10206;Embalando Sonhos;A;Cauda Longa;Ana Pontes
11617;PlayPad;A;Cauda Longa;Suporte
11826;LoveLetter;A;Cauda Longa;Suporte
13974;INFORMÁTICA JOINVILLE;A;Cauda Longa;Suporte
10439;BandUP;A;Cauda Longa;Ana Pontes
12323;ESSENZE DI POZZI;A;Cauda Longa;Ana Pontes
11766;Zenithe Ferramentas;A;Cauda Longa;Ana Pontes
12182;Pratanet;A;Cauda Longa;Suporte
11642;Zurich Imports;A;Cauda Longa;Suporte
11965;EDITORA ESTRONHO;A;Cauda Longa;Ana Pontes
11489;Onda Digital;A;Cauda Longa;Suporte
11449;Venerare;A;Móveis;Ana pontes
11603;GTI Auto Parts;A;Cauda Longa;Ana Pontes
13594;HEAD Fitness;A;Cauda Longa;Suporte
11220;Indieshop Castelão;A;Cauda Longa;Suporte
11759;Tri-Jóia Shop;A;Cauda Longa;Suporte
10104;BETTERSOLUTIONS;A;Cauda Longa;Ana Pontes
12126;Bolsas Relicário;A;Cauda Longa;Ana Pontes
11577;Gold Rose Flores e Presentes;A;Cauda Longa;Ana Pontes
11393;LATIKA;A;Cauda Longa;Ana Pontes
11609;DesignTime;A;Cauda Longa;Suporte
10100;PADMINIINCENSOS;A;Cauda Longa;Suporte
10255;Microservice;A;Cauda Longa;Ana Pontes
10863;WoufStore;A;Cauda Longa;Ana Pontes
11783;LOJA MABEL;A;Tecnologia;Suporte
11966;Opt Bolsas;A;Cauda Longa;Ana Pontes
10136;Kola;A;Cauda Longa;Suporte
11822;GLÜCK Acessórios;A;Cauda Longa;Ana Pontes
12039;B&B Plásticos;A;Cauda Longa;Suporte
10876;Dive Show;A;Cauda Longa;Suporte
11958;Selah Produções;A;Cauda Longa;Ana Pontes
11291;Youlet;A;Cauda Longa;Ana Pontes
11597;De 1 Tudo Decor;A;Cauda Longa;Ana Pontes
11796;MARIETA MARTINS BOUTIQUE;A;Cauda Longa;Suporte
10520;RetrôMania;A;Cauda Longa;Ana Pontes
10301;Giuliana Flores;A;Cauda Longa;Ana Pontes
11171;Festabox;AAA;Cauda Longa;Ana Modesto 
11395;Gláucia Joias;A;Cauda Longa;Suporte
10261;Doce Noite;A;Cauda Longa;Suporte
11644;Itech;A;Cauda Longa;Ana Pontes
10060;WCARE;A;Cauda Longa;Ana Pontes
11670;Canecas PontoCom;A;Cauda Longa;Suporte
11995;Amiamo Accessori;A;Cauda Longa;Suporte
10278;Le Lingerie;A;Cauda Longa;Suporte
10020;OPCOESTELEFONES;A;Cauda Longa;Suporte
10388;Lushe;A;Cauda Longa;Suporte
10802;Vinno;A;Cauda Longa;Suporte
11056;Pet Litoral;A;Cauda Longa;Suporte
11264;Vinela;A;Cauda Longa;Suporte
11027;Cachaça Shop;A;Cauda Longa;Suporte
10709;Icos;A;Cauda Longa;Suporte
10999;IMAshop;A;Cauda Longa;Ana Pontes
11486;Rapina Imports;A;Cauda Longa;Suporte
10300;Flores Online;A;Cauda Longa;Ana Pontes
10042;EOTICA;A;Cauda Longa;Suporte
10963;Color Me;A;Cauda Longa;Suporte
10437;Maria Pia Casa;A;Cauda Longa;Suporte
11575;Livraria da Vila;A;Cauda Longa;Suporte
10843;Box Marcas;A;Cauda Longa;Suporte
10718;Cestas Michelli;A;Cauda Longa;Ana Pontes
10211;ANIMAFEST;A;Cauda Longa;Suporte
11100;Café Tramonti;A;Cauda Longa;Ana Pontes
11485;Empório das Máquinas;A;Cauda Longa;Suporte
10030;FORMADECRIAR;A;Cauda Longa;Suporte
10351;Mister Festas;A;Cauda Longa;Suporte
10926;PortCasa;A;Cauda Longa;Suporte
10352;Tico Tica Bum;A;Cauda Longa;Suporte
10214;Bananafoto;A;Cauda Longa;Suporte
10449;Chic Mix;A;Cauda Longa;Ana Pontes
10733;Don Abel;A;Cauda Longa;Suporte
10059;ESPORTEBRASIL;A;Cauda Longa;Suporte
11248;GFC;A;Cauda Longa;Suporte
10000;GIMBA;AA;Tecnologia;Ana pontes
10262;Grenadine;A;Cauda Longa;Suporte
11491;Juballee;A;Cauda Longa;Ana Pontes
10154;Le Petit Marché;A;Cauda Longa;Suporte
10391;Maria Ditinha;A;Cauda Longa;Suporte
10156;Move Green;A;Cauda Longa;Suporte
10021;MONSTROCELULAR;A;Cauda Longa;Ana Pontes
11448;PLANETSHIRTS;A;Cauda Longa;Suporte
10418;Ponto e Ponto;A;Cauda Longa;Suporte
10175;Lelive Calçados;A;Cauda Longa;Suporte
10899;The Men’s Store;A;Cauda Longa;Suporte
10461;Tutty Free;A;Cauda Longa;Suporte
10358;Wishes;A;Cauda Longa;Ana Pontes
10336;Wtoys;A;Cauda Longa;Suporte
10329;Matsumoto;A;Cauda Longa;Ana Pontes
11767;Indomitum;A;Cauda Longa;Suporte
11592;ILUNATO;A;Cauda Longa;Suporte
10996;GT Suplementos;A;Cauda Longa;Suporte
11454;Taquilla;A;Cauda Longa;Suporte
11324;Unique For You;A;Cauda Longa;Suporte
11175;Camasoft;A;Cauda Longa;Ana Pontes
11718;UP 3D Brasil;A;Cauda Longa;Ana Pontes
12062;Setedodois;A;Cauda Longa;Suporte
11923;Carapirá Pesca;A;Cauda Longa;Suporte
12160;Espelho Convexo;A;Cauda Longa;Suporte
11355;Katy Cal?ados e Esportes;A;Cauda Longa;Suporte
11771;TwoDogs;A;Cauda Longa;Suporte
11444;Meu Perfume;A;Cauda Longa;Suporte
11784;Start Nutrition;A;Cauda Longa;Suporte
12024;MATCHPOINT;A;Cauda Longa;Suporte
11703;POLOSURF;A;Cauda Longa;Ana Pontes
12030;Daskom;A;Cauda Longa;Ana Pontes
11239;FLORICULTURA CESTA E FLOR;A;Cauda Longa;Ana Pontes
11951;Silkn;A;Cauda Longa;Ana Pontes
11595;SOL Paragliders;A;Cauda Longa;Suporte
12209;Soul Decor;A;Cauda Longa;Suporte
11389;LeVino;A;Cauda Longa;Ana Pontes
13593;Wingo9;A;Cauda Longa;Ana Pontes
12015;Bebedouros e Cia;A;Cauda Longa;Suporte
11322;Heyne;A;Cauda Longa;Suporte
13633;SOLID CO;A;Cauda Longa;Suporte
13631;Overtraining;A;Cauda Longa;Ana Pontes
10788;Tapetes.com;A;Cauda Longa;Ana Pontes
13768;Tatiane Moreira;A;Cauda Longa;Suporte
13618;CAMA CARRO DO BRASIL;A;Cauda Longa;Suporte
13800;CCS CORP;A;Cauda Longa;Suporte
13804;Metal Conceito;A;Cauda Longa;Suporte
13861;Ekobé;A;Cauda Longa;Suporte
13831;Madok;A;Cauda Longa;Ana Pontes
13994;Petite Sofie;A;Cauda Longa;Ana Pontes
12075;Selfshop Eletro;A;Móveis;Suporte
13954;Emporio Gemesio;A;Cauda Longa;Suporte
11671;KAISER BAAS;A;Cauda Longa;Ana Pontes
13960;Live.Life;A;Cauda Longa;Ana Pontes
13950;Tinna;A;Cauda Longa;Ana Pontes
14014;KI-FOFO;A;Cauda Longa;Suporte
12058;Luz Store;A;Cauda Longa;Suporte
13783;Startak;A;Cauda Longa;Suporte
13814;Tendência Chic;A;Cauda Longa;Suporte
12184;Vinho Reserva;A;Cauda Longa;Suporte
14067;6G Acessórios;A;Cauda Longa;Suporte
14227;Broonell;A;Cauda Longa;Ana Pontes
14230;Cia da Construção;A;Cauda Longa;Ana Pontes
13910;CLAUTEC;A;Cauda Longa;Suporte
14231;Coopersol Aquecedores;A;Cauda Longa;Ana Pontes
14232;Crie Casa;A;Cauda Longa;Ana Pontes
14220;Empório Saúde Suplementos;A;Cauda Longa;Suporte
12125;HSPORTS;A;Cauda Longa;Ana Pontes
12289;ICOSMETICOS BRASIL;A;Cauda Longa;Suporte
14008;Ink Printer;A;Cauda Longa;Ana Pontes
10116;Livraria Mundo da Leitura;AA;Cauda Longa;Ana Pontes
13762;LOJA DA BATERIA;A;Cauda Longa;Suporte
14200;Margi Parts;A;Cauda Longa;Ana Pontes
13999;Maxcomp;A;Cauda Longa;Ana Pontes
14137;Ótimo Eletro;A;Cauda Longa;Suporte
13893;Tuning Imports;A;Cauda Longa;Ana Pontes
13955;Vídeo Pérola;A;Cauda Longa;Ana Pontes
14113;Amana Store;A;Cauda Longa;Suporte
10855;Buettner;A;Cauda Longa;Ana Pontes
14254;Cartucho Para Plotter;A;Tecnologia;Ana pontes
13709;Decorar Cantinho;A;Cauda Longa;Ana Pontes
12149;Digi Mania;A;Cauda Longa;Ana Pontes
14250;EPPOWER;A;Cauda Longa;Ana Pontes
14309;Exclusiva Utilidades;A;Cauda Longa;Ana Pontes
14267;IPM Comércio e Importação;AA;Tecnologia;Decom
14125;Tonerbras;A;Cauda Longa;Suporte
14081;Unimporte;A;Tecnologia;Ana pontes
14182;Ztime;A;Cauda Longa;Ana Pontes
14011;BakaSom;A;Cauda Longa;Ana Pontes
13801;Competizione Motor Racing;A;Cauda Longa;Ana Pontes
13976;Dentro da Caixa;A;Cauda Longa;Ana Pontes
13830;Domani Kids;A;Cauda Longa;Suporte
14228;E.R Look;A;Cauda Longa;Suporte
14126;Espaço baby kids;A;Cauda Longa;Suporte
13842;Ina Store;A;Cauda Longa;Suporte
13843;Iron Star Suplementos;A;Cauda Longa;Ana Pontes
14018;Lazer Shop;A;Cauda Longa;Ana Pontes
14171;LND Semi Joias;A;Cauda Longa;Ana Pontes
14073;Mil Grãos;A;Cauda Longa;Ana Pontes
13996;O Melhor Dos Presentes;A;Cauda Longa;Suporte
13896;Olho Fashion;A;Cauda Longa;Ana Pontes
13873;Radar Eletrônica;A;Linha Branca;Ana pontes
12308;Thipos;A;Cauda Longa;Suporte
14253;Unike Festas;A;Cauda Longa;Suporte
13859;VEGPET;A;Cauda Longa;Ana Pontes
14221;Amiga Shop;A;Cauda Longa;Ana Pontes
14276;Amo Bolsas;A;Tecnologia;Suporte
11259;BELLA BRASIL DECOR;A;Móveis;Suporte
11219;Biopoint;A;Cauda Longa;Suporte
11101;Boa Saúde Suplementos;A;Cauda Longa;Ana Pontes
10013;CAMERUM;A;Cauda Longa;Ana Pontes
14345;Dakmark;A;Cauda Longa;Ana Pontes
13834;Dinamar;A;Cauda Longa;Ana Pontes
14344;Elétrica Rio Bonito;A;Cauda Longa;Ana Pontes
14333;Estilos Cosmésticos;A;Cauda Longa;Ana Pontes
14336;PREMIUM MAGAZINE;A;Cauda Longa;Suporte
14312;Lux Magazine;A;Cauda Longa;Suporte
14136;Magnólia Online;A;Cauda Longa;Ana Pontes
10048;MUNDOCONCEPT;A;Cauda Longa;Ana Pontes
14068;New Nutrition;A;Cauda Longa;Suporte
13645;Portal do Som;A;Cauda Longa;Suporte
14080;Sollus;AAA;Cauda Longa;Eve
14185;Dot Marcas;A;Cauda Longa;Ana Pontes
13884;Estilo Show;A;Cauda Longa;Ana Pontes
12365;Target;A;Cauda Longa;Ana Pontes
14176;Pirueta Baby;A;Móveis;Ana pontes
13990;Lymdecor;A;Móveis;Ana pontes
14102;Panelas Ferreira;A;Cauda Longa;Ana Pontes
14297;Turma da Cegonha;AA;Cauda Longa;Ana Pontes
14106;Rapa Estoque;A;Cauda Longa;Suporte
14132;La Casa Montina;A;Cauda Longa;Ana Pontes
14301;Arai;A;Cauda Longa;Ana Pontes
14307;Guitar Shop CE;A;Cauda Longa;Ana Pontes
13789;Azula;A;Tecnologia;Suporte
13828;FRT Automoção;A;Cauda Longa;Ana Pontes
14111;Fast Runner;A;Cauda Longa;Ana Pontes
14094;Sun House;A;Móveis;Ana pontes
11579;ARTEZANAL;A;Móveis;Ana pontes
14244;Olfer Calçados;A;Cauda Longa;Ana Pontes
14216;Prisma Cartuchos;A;Tecnologia;Ana pontes
